
Progress:

  ... #1014 @ 500.458 ms: miss_ratio = 0.59880, load_admit = 1.000, cache_tp = 511.531, core_tp = 3996.339
  ... #232242 @ 111055.040 ms: miss_ratio = 0.00264, load_admit = 1.000, cache_tp = 7749.241, core_tp = 0.000
  ... #233284 @ 111555.412 ms: miss_ratio = 0.00263, load_admit = 1.000, cache_tp = 7770.219, core_tp = 0.000
  ... #234333 @ 112055.809 ms: miss_ratio = 0.00262, load_admit = 1.000, cache_tp = 7849.767, core_tp = 0.000
  ... #235383 @ 112556.061 ms: miss_ratio = 0.00261, load_admit = 1.000, cache_tp = 7836.051, core_tp = 0.000
  ... #236421 @ 113056.062 ms: miss_ratio = 0.00260, load_admit = 1.000, cache_tp = 7759.984, core_tp = 0.000
  ... #237471 @ 113556.436 ms: miss_ratio = 0.00259, load_admit = 1.000, cache_tp = 7802.164, core_tp = 0.000
  ... #238503 @ 114056.866 ms: miss_ratio = 0.00257, load_admit = 1.000, cache_tp = 7745.339, core_tp = 0.000
  ... #239547 @ 114557.176 ms: miss_ratio = 0.00256, load_admit = 1.000, cache_tp = 7787.172, core_tp = 0.000
  ... #240586 @ 115057.439 ms: miss_ratio = 0.00255, load_admit = 1.000, cache_tp = 7787.904, core_tp = 0.000
  ... #241630 @ 115557.575 ms: miss_ratio = 0.00254, load_admit = 1.000, cache_tp = 7813.875, core_tp = 0.000
  ... #242677 @ 116057.739 ms: miss_ratio = 0.00253, load_admit = 1.000, cache_tp = 7741.461, core_tp = 0.000
  ... #243724 @ 116557.952 ms: miss_ratio = 0.00252, load_admit = 1.000, cache_tp = 7772.689, core_tp = 0.000
  ... #244767 @ 117058.320 ms: miss_ratio = 0.00251, load_admit = 1.000, cache_tp = 7810.252, core_tp = 0.000
  ... #245818 @ 117558.730 ms: miss_ratio = 0.00250, load_admit = 1.000, cache_tp = 7833.576, core_tp = 0.000
  ... #246868 @ 118059.160 ms: miss_ratio = 0.00249, load_admit = 1.000, cache_tp = 7817.277, core_tp = 0.000
  ... #247916 @ 118559.277 ms: miss_ratio = 0.00248, load_admit = 1.000, cache_tp = 7782.179, core_tp = 0.000
  ... #248961 @ 119059.632 ms: miss_ratio = 0.00247, load_admit = 1.000, cache_tp = 7818.449, core_tp = 0.000
  ... #249994 @ 119559.671 ms: miss_ratio = 0.00246, load_admit = 1.000, cache_tp = 7711.399, core_tp = 0.000
  ... #251041 @ 120059.896 ms: miss_ratio = 0.00245, load_admit = 1.000, cache_tp = 7844.470, core_tp = 0.000
  ... #252095 @ 120559.996 ms: miss_ratio = 0.00244, load_admit = 1.000, cache_tp = 7870.426, core_tp = 0.000
  ... #253140 @ 121060.109 ms: miss_ratio = 0.00243, load_admit = 1.000, cache_tp = 7822.232, core_tp = 0.000
  ... #254185 @ 121560.469 ms: miss_ratio = 0.00242, load_admit = 1.000, cache_tp = 7810.377, core_tp = 0.000
  ... #255237 @ 122060.615 ms: miss_ratio = 0.00241, load_admit = 1.000, cache_tp = 7813.718, core_tp = 0.000
  ... #256292 @ 122560.765 ms: miss_ratio = 0.00240, load_admit = 1.000, cache_tp = 7861.642, core_tp = 0.000
  ... #257345 @ 123060.974 ms: miss_ratio = 0.00239, load_admit = 1.000, cache_tp = 7828.728, core_tp = 0.000
  ... #258391 @ 123561.123 ms: miss_ratio = 0.00238, load_admit = 1.000, cache_tp = 7789.679, core_tp = 0.000
  ... #259440 @ 124061.302 ms: miss_ratio = 0.00237, load_admit = 1.000, cache_tp = 7861.186, core_tp = 0.000
  ... #260486 @ 124561.351 ms: miss_ratio = 0.00236, load_admit = 1.000, cache_tp = 7743.241, core_tp = 0.000
  ... #261533 @ 125061.538 ms: miss_ratio = 0.00235, load_admit = 1.000, cache_tp = 7829.072, core_tp = 0.000
  ... #262583 @ 125561.811 ms: miss_ratio = 0.00234, load_admit = 1.000, cache_tp = 7827.726, core_tp = 0.000
  ... #263628 @ 126062.004 ms: miss_ratio = 0.00233, load_admit = 1.000, cache_tp = 7804.987, core_tp = 0.000
  ... #264677 @ 126562.086 ms: miss_ratio = 0.00232, load_admit = 1.000, cache_tp = 7806.720, core_tp = 0.000
  ... #265723 @ 127062.424 ms: miss_ratio = 0.00231, load_admit = 1.000, cache_tp = 7826.709, core_tp = 0.000
  ... #266769 @ 127562.719 ms: miss_ratio = 0.00230, load_admit = 1.000, cache_tp = 7763.420, core_tp = 0.000
  ... #267822 @ 128062.949 ms: miss_ratio = 0.00229, load_admit = 1.000, cache_tp = 7876.377, core_tp = 0.000
  ... #268881 @ 128563.086 ms: miss_ratio = 0.00228, load_admit = 1.000, cache_tp = 7853.848, core_tp = 0.000
  ... #269927 @ 129063.246 ms: miss_ratio = 0.00227, load_admit = 1.000, cache_tp = 7861.484, core_tp = 0.000
  ... #270978 @ 129563.657 ms: miss_ratio = 0.00227, load_admit = 1.000, cache_tp = 7849.548, core_tp = 0.000
  ... #272024 @ 130064.020 ms: miss_ratio = 0.00226, load_admit = 1.000, cache_tp = 7802.336, core_tp = 0.000
  ... #273076 @ 130564.537 ms: miss_ratio = 0.00225, load_admit = 1.000, cache_tp = 7791.943, core_tp = 0.000
  ... #274125 @ 131064.874 ms: miss_ratio = 0.00224, load_admit = 1.000, cache_tp = 7786.752, core_tp = 0.000
  ... #275175 @ 131565.328 ms: miss_ratio = 0.00223, load_admit = 1.000, cache_tp = 7784.931, core_tp = 0.000
  ... #276213 @ 132065.357 ms: miss_ratio = 0.00222, load_admit = 1.000, cache_tp = 7815.547, core_tp = 0.000
  ... #277274 @ 132565.722 ms: miss_ratio = 0.00221, load_admit = 1.000, cache_tp = 7914.223, core_tp = 0.000
  ... #278333 @ 133065.947 ms: miss_ratio = 0.00221, load_admit = 1.000, cache_tp = 7884.452, core_tp = 0.000
  ... #279385 @ 133566.212 ms: miss_ratio = 0.00220, load_admit = 1.000, cache_tp = 7843.843, core_tp = 0.000
  ... #280426 @ 134066.340 ms: miss_ratio = 0.00219, load_admit = 1.000, cache_tp = 7806.002, core_tp = 0.000
  ... #281473 @ 134566.420 ms: miss_ratio = 0.00218, load_admit = 1.000, cache_tp = 7790.753, core_tp = 0.000
  ... #282520 @ 135066.773 ms: miss_ratio = 0.00217, load_admit = 1.000, cache_tp = 7810.486, core_tp = 0.000
  ... #283563 @ 135566.845 ms: miss_ratio = 0.00217, load_admit = 1.000, cache_tp = 7790.878, core_tp = 0.000
  ... #284608 @ 136066.947 ms: miss_ratio = 0.00216, load_admit = 1.000, cache_tp = 7814.406, core_tp = 0.000
  ... #285652 @ 136567.084 ms: miss_ratio = 0.00215, load_admit = 1.000, cache_tp = 7813.859, core_tp = 0.000
  ... #286703 @ 137067.660 ms: miss_ratio = 0.00214, load_admit = 1.000, cache_tp = 7854.951, core_tp = 0.000
  ... #287738 @ 137567.704 ms: miss_ratio = 0.00213, load_admit = 1.000, cache_tp = 7783.315, core_tp = 0.000
  ... #288787 @ 138067.714 ms: miss_ratio = 0.00213, load_admit = 1.000, cache_tp = 7775.844, core_tp = 0.000
  ... #289830 @ 138567.852 ms: miss_ratio = 0.00212, load_admit = 1.000, cache_tp = 7757.859, core_tp = 0.000
  ... #290883 @ 139067.915 ms: miss_ratio = 0.00211, load_admit = 1.000, cache_tp = 7831.013, core_tp = 0.000
  ... #291936 @ 139568.106 ms: miss_ratio = 0.00210, load_admit = 1.000, cache_tp = 7821.012, core_tp = 0.000
  ... #292979 @ 140068.337 ms: miss_ratio = 0.00210, load_admit = 1.000, cache_tp = 7780.405, core_tp = 0.000
  ... #294017 @ 140568.477 ms: miss_ratio = 0.00209, load_admit = 1.000, cache_tp = 7781.821, core_tp = 0.000
  ... #295068 @ 141068.796 ms: miss_ratio = 0.00208, load_admit = 1.000, cache_tp = 7827.006, core_tp = 0.000
  ... #296114 @ 141568.916 ms: miss_ratio = 0.00207, load_admit = 1.000, cache_tp = 7846.117, core_tp = 0.000
  ... #297168 @ 142069.018 ms: miss_ratio = 0.00207, load_admit = 1.000, cache_tp = 7766.416, core_tp = 0.000
  ... #298240 @ 142569.309 ms: miss_ratio = 0.00206, load_admit = 1.000, cache_tp = 7939.379, core_tp = 0.000
  ... #299288 @ 143069.336 ms: miss_ratio = 0.00205, load_admit = 1.000, cache_tp = 7815.578, core_tp = 0.000
  ... #300332 @ 143569.502 ms: miss_ratio = 0.00204, load_admit = 1.000, cache_tp = 7805.409, core_tp = 0.000
  ... #301379 @ 144069.874 ms: miss_ratio = 0.00204, load_admit = 1.000, cache_tp = 7786.207, core_tp = 0.000
  ... #302424 @ 144570.080 ms: miss_ratio = 0.00203, load_admit = 1.000, cache_tp = 7820.778, core_tp = 0.000
  ... #303470 @ 145070.255 ms: miss_ratio = 0.00202, load_admit = 1.000, cache_tp = 7821.263, core_tp = 0.000
  ... #304512 @ 145570.381 ms: miss_ratio = 0.00202, load_admit = 1.000, cache_tp = 7798.035, core_tp = 0.000
  ... #305552 @ 146070.453 ms: miss_ratio = 0.00201, load_admit = 1.000, cache_tp = 7758.883, core_tp = 0.000
  ... #306593 @ 146570.877 ms: miss_ratio = 0.00200, load_admit = 1.000, cache_tp = 7801.384, core_tp = 0.000
  ... #307635 @ 147070.945 ms: miss_ratio = 0.00200, load_admit = 1.000, cache_tp = 7782.942, core_tp = 0.000
  ... #308683 @ 147570.992 ms: miss_ratio = 0.00199, load_admit = 1.000, cache_tp = 7863.261, core_tp = 0.000
  ... #309734 @ 148071.058 ms: miss_ratio = 0.00198, load_admit = 1.000, cache_tp = 7894.958, core_tp = 0.000
  ... #310782 @ 148571.087 ms: miss_ratio = 0.00198, load_admit = 1.000, cache_tp = 7791.548, core_tp = 0.000
  ... #311828 @ 149071.624 ms: miss_ratio = 0.00197, load_admit = 1.000, cache_tp = 7791.632, core_tp = 0.000
  ... #312865 @ 149571.649 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 7751.612, core_tp = 0.000
  ... #313747 @ 150000.896 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 7720.000, core_tp = 0.000
  ... #313747 @ 150501.054 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 7400.000, core_tp = 0.000
  ... #313747 @ 151001.181 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 7376.000, core_tp = 0.000
  ... #313747 @ 151501.318 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 7416.000, core_tp = 0.000
  ... #313747 @ 152001.598 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 7376.000, core_tp = 0.000
  ... #313747 @ 152501.781 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 7432.000, core_tp = 0.000
  ... #313747 @ 153001.891 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 7392.000, core_tp = 0.000
  ... #313747 @ 153502.027 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 7424.000, core_tp = 0.000
  ... #313747 @ 154002.168 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 7392.000, core_tp = 0.000
  ... #313747 @ 154502.305 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 7400.000, core_tp = 0.000
  ... #313747 @ 155002.445 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 7376.000, core_tp = 0.000
  ... #313747 @ 155502.599 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 7400.000, core_tp = 0.000
  ... #313747 @ 156002.707 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 7424.000, core_tp = 0.000
  ... #313747 @ 156502.817 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 7376.000, core_tp = 0.000
  ... #313747 @ 157002.958 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 7384.000, core_tp = 0.000
  ... #313747 @ 157503.067 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 7384.000, core_tp = 0.000
  ... #313747 @ 158003.273 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 7416.000, core_tp = 0.000
  ... #313747 @ 158503.412 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 7392.000, core_tp = 0.000
  ... #313747 @ 159003.550 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 7416.000, core_tp = 0.000
  ... #313747 @ 159503.689 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 7376.000, core_tp = 0.000
  ... #313747 @ 160003.822 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 7416.000, core_tp = 0.000
  ... #313747 @ 160503.959 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 7376.000, core_tp = 0.000
  ... #313747 @ 161004.110 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 7408.000, core_tp = 0.000
  ... #313747 @ 161504.191 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 7376.000, core_tp = 0.000
  ... #313747 @ 162004.500 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 7400.000, core_tp = 0.000
  ... #313747 @ 162504.800 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 7416.000, core_tp = 0.000
  ... #313747 @ 163005.022 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 7400.000, core_tp = 0.000
  ... #313747 @ 163505.168 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 7368.000, core_tp = 0.000
  ... #313747 @ 164005.278 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 7392.000, core_tp = 0.000
  ... #313747 @ 164505.410 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 7720.000, core_tp = 0.000
  ... #313747 @ 165005.519 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 7768.000, core_tp = 0.000
  ... #313747 @ 165505.625 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 7640.000, core_tp = 0.000
  ... #313747 @ 166005.845 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 4808.000, core_tp = 0.000
  ... #313747 @ 166506.036 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 0.000, core_tp = 0.000
  ... #313747 @ 167006.263 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 0.000, core_tp = 0.000
  ... #313747 @ 167506.494 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 0.000, core_tp = 0.000
  ... #313747 @ 168006.727 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 0.000, core_tp = 0.000
  ... #313747 @ 168506.963 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 0.000, core_tp = 0.000
  ... #313747 @ 169007.195 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 0.000, core_tp = 0.000
  ... #313747 @ 169507.432 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 0.000, core_tp = 0.000
  ... #313747 @ 170007.682 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 0.000, core_tp = 0.000
  ... #313747 @ 170507.919 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 0.000, core_tp = 0.000
  ... #313747 @ 171008.143 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 0.000, core_tp = 0.000
  ... #313747 @ 171508.372 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 0.000, core_tp = 0.000
  ... #313747 @ 172008.595 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 0.000, core_tp = 0.000
  ... #313747 @ 172508.823 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 0.000, core_tp = 0.000
  ... #313747 @ 173009.053 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 0.000, core_tp = 0.000
  ... #313747 @ 173509.231 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 0.000, core_tp = 0.000
  ... #313747 @ 174009.428 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 0.000, core_tp = 0.000
  ... #313747 @ 174509.647 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 0.000, core_tp = 0.000
  ... #313747 @ 175009.791 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 0.000, core_tp = 0.000
  ... #313747 @ 175510.006 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 0.000, core_tp = 0.000
  ... #313747 @ 176010.231 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 0.000, core_tp = 0.000
  ... #313747 @ 176510.445 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 0.000, core_tp = 0.000
  ... #313747 @ 177010.657 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 0.000, core_tp = 0.000
  ... #313747 @ 177510.870 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 0.000, core_tp = 0.000
  ... #313747 @ 178011.090 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 0.000, core_tp = 0.000
  ... #313747 @ 178511.229 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 0.000, core_tp = 0.000
  ... #313747 @ 179011.465 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 0.000, core_tp = 0.000
  ... #313747 @ 179511.684 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 0.000, core_tp = 0.000
  ... #313747 @ 180011.934 ms: miss_ratio = 0.00196, load_admit = 1.000, cache_tp = 0.000, core_tp = 0.000

Statistics:

   usage | cache |  occupied        614 pages      9.99 %
         |       |      free       5530 pages     90.00 %
         |       |     clean        614 pages    100.00 %
         |       |     dirty          0 pages      0.00 %

  blocks | cache |   read ->     313133 pages     99.80 %
         |       |  write <-        614 pages      0.19 %
         |       |     total     313747 pages    100.00 %
         |  core |   read ->        614 pages      5.65 %
         |       |  write <-      10240 pages     94.34 %
         |       |     total      10854 pages    100.00 %
         |     total             323987 pages    100.00 %

    reqs |  read |     hit $     313133 reqs      96.64 %
         |       | part miss          0 reqs       0.00 %
         |       | full miss        614 reqs       0.18 %
         |       |     total     313747 reqs      96.83 %
         | write |     hit $          0 reqs       0.00 %
         |       | part miss          0 reqs       0.00 %
         |       | full miss          0 reqs       0.00 %
         |       |     total          0 reqs       0.00 %
         |  pass |   read ->          0 reqs       0.00 %
         |       |  write <-      10240 reqs       3.16 %
         |     total             323987 reqs     100.00 %

  errors | cache |   read ->          0 errors     0.00 %
         |       |  write <-          0 errors     0.00 %
         |  core |   read ->          0 errors     0.00 %
         |       |  write <-          0 errors     0.00 %
         |     total                  0 errors     0.00 %
